Indicador,Indicador_Nome,Regiao_Geografica,Geografia_Nome,Recorte_Demografico,Recorte_Nome,Variavel_Testada,Metodo,Estatistica,GL,p_valor,Significancia,p_ajustado,Significancia_ajustada,N
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2253022,Micro 2253022,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.067668961539944,"2, 36",0.8565734827202065,ns,1,ns,97
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,"Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)","Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.004751455357848,"1, 199",0.8568707914622631,ns,0.9788503241740312,ns,568
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Agreg_Entorno metropolitano de Teresina (PI),Entorno metropolitano de Teresina (PI),Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.004751455357848,"1, 199",0.8568707914622631,ns,0.9788503241740312,ns,568
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Admin_Capital,Capital,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),11.194749716807962,"5, 145",0.8576706965762346,ns,0.9986172915493704,ns,164
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Agreg_Teresina,Teresina,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),11.194749716807962,"5, 145",0.8576706965762346,ns,0.9986172915493704,ns,164
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2252022,Micro 2252022,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.6804640859992261,"1, 39",0.8577335714486194,ns,0.9515605662129109,ns,110
Taxa_Informalidade,Taxa de Informalidade,Micro_2252013,Micro 2252013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.3284548066083346,"2, 107",0.8583763816105661,ns,0.9975638230714124,ns,171
Taxa_Desocupacao,Taxa de Desocupação,Micro_2253022,Micro 2253022,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),2.4775302504497496,"1, 21",0.8595146944810707,ns,0.97658154070687,ns,34
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2253012,Micro 2253012,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.1687388156397418,"1, 113",0.8599528620964447,ns,0.976510758462637,ns,173
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251022,Micro 2251022,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.682276799787374,"1, 51",0.8600125842953779,ns,0.9992325195593166,ns,163
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2252011,Micro 2252011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),138189.2014746815,"2, 84",0.8604447626599042,ns,0.8604447626599042,ns,107
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2251011,Micro 2251011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.3730228159971887,"2, 188",0.8612051286061424,ns,0.9936646474916272,ns,523
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2253010,Micro 2253010,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.1504698972451806,"1, 48",0.8612146107586576,ns,0.9768465916585136,ns,152
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2210011,Micro 2210011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.787533422389501,"2, 199",0.8618609960937264,ns,0.9989643649973602,ns,1931
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2210020,Micro 2210020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.069843126921768,"2, 147",0.8641306988992004,ns,0.9936646474916272,ns,475
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2253020,Micro 2253020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),2.9292742346686502,"1, 18",0.8644540593082815,ns,0.9934099404760612,ns,21
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2251013,Micro 2251013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.051258062047765,"2, 152",0.8651295886961659,ns,0.9936646474916272,ns,408
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2210030,Micro 2210030,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.915983839423518,"1, 199",0.8663604760419913,ns,0.9992325195593166,ns,882
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2253022,Micro 2253022,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.217922512105318,"2, 12",0.8665731564941843,ns,0.997919623009068,ns,21
Taxa_Desocupacao,Taxa de Desocupação,Micro_2220010,Micro 2220010,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.416839921191297,"1, 195",0.8666630282212746,ns,0.9705751947876652,ns,340
Taxa_Informalidade,Taxa de Informalidade,Zona_Urbana,Zona Urbana,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),14.907174708579078,"4, 199",0.8670778928140634,ns,0.9972127901540696,ns,3692
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2220010,Micro 2220010,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.9063109601415815,"2, 199",0.867185729480927,ns,0.9936646474916272,ns,723
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2251013,Micro 2251013,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.190330791491114,"2, 14",0.867423057056087,ns,0.9985484971744664,ns,17
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2220010,Micro 2220010,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),0.02550857835165487,"1, 37",0.867617601950406,ns,0.962361002629406,ns,41
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2252022,Micro 2252022,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2.935388736298563,"2, 39",0.8676695427051628,ns,0.9833588150658512,ns,110
Taxa_Desocupacao,Taxa de Desocupação,Zona_Rural,Zona Rural,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),17.03438210362924,"6, 199",0.867708468396538,ns,1,ns,1427
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2251021,Micro 2251021,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.5372674991249653,"1, 65",0.8682421865455616,ns,0.93420427828532,ns,128
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Zona_Rural,Zona Rural,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),3.919337546665247,"6, 199",0.8687012178606464,ns,0.9999744227827811,ns,1269
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2210020,Micro 2210020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.187207750092771,"1, 16",0.8688497393006913,ns,0.9987236881883887,ns,19
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2210013,Micro 2210013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.2150630173214552,"2, 86",0.8689267641629668,ns,0.993985788596234,ns,132
Taxa_Desocupacao,Taxa de Desocupação,Micro_2253011,Micro 2253011,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.4598632615092555,"1, 131",0.8695833990415135,ns,0.97658154070687,ns,214
Rendimento_Medio_Habitual,Rendimento Médio Habitual,Micro_2251020,Micro 2251020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),59171.79469841719,"1, 199",0.8697711840792197,ns,0.8946217893386259,ns,849
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2252012,Micro 2252012,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),1.8786933045187713,"2, 6",0.8709907013452661,ns,0.9995455727694298,ns,8
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2251022,Micro 2251022,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.6676834473769446,"1, 41",0.8721044403927587,ns,0.93420427828532,ns,76
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2253021,Micro 2253021,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),4327.815603788942,"1, 17",0.8722490935279847,ns,0.973207417252848,ns,21
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2251012,Micro 2251012,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.03250233384920875,"1, 189",0.8722638523618349,ns,0.9515605662129109,ns,482
Taxa_Informalidade,Taxa de Informalidade,Micro_2220010,Micro 2220010,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.560650827753193,"2, 179",0.8735074156853093,ns,0.9975638230714124,ns,299
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2253022,Micro 2253022,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.8995449223026777,"1, 12",0.8738250914619617,ns,0.99422357080985,ns,21
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2252012,Micro 2252012,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.20571532109204327,"1, 145",0.8739686489707663,ns,0.9910093246821124,ns,222
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2220020,Micro 2220020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.391496381425526,"2, 108",0.8740912363487959,ns,0.9889709240339484,ns,155
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2220020,Micro 2220020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.2272646286020574,"1, 199",0.8743092125812144,ns,0.9768465916585136,ns,601
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251011,Micro 2251011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),6.26281487476723,"2, 188",0.875947332203349,ns,0.9989643649973602,ns,523
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2253021,Micro 2253021,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.7271041291484224,"2, 32",0.8761617546258184,ns,0.9962100251261198,ns,56
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2253012,Micro 2253012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),0.91990492448231,"2, 113",0.8767563991894277,ns,0.9889709240339484,ns,173
Taxa_Desocupacao,Taxa de Desocupação,Micro_2251012,Micro 2251012,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.2427788349640565,"1, 144",0.8775804630583919,ns,0.97658154070687,ns,227
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2253022,Micro 2253022,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.5096115176586269,"2, 36",0.877819537061193,ns,0.9989643649973602,ns,97
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2254020,Micro 2254020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2.078836722248866,"2, 104",0.8786683446636061,ns,1,ns,320
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2252021,Micro 2252021,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.8065365497743358,"1, 51",0.8798798260789955,ns,0.9768465916585136,ns,151
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2253021,Micro 2253021,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),2.1602961529280265,"1, 16",0.8812757190528838,ns,0.99422357080985,ns,23
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2210013,Micro 2210013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),0.806698910017591,"2, 145",0.8813052158930738,ns,0.9989643649973602,ns,410
Taxa_Desocupacao,Taxa de Desocupação,Micro_2253021,Micro 2253021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.6926322044002617,"2, 25",0.8837907971454266,ns,0.9352312535135264,ns,36
Taxa_Desocupacao,Taxa de Desocupação,Micro_2253022,Micro 2253022,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.023643518233996,"2, 21",0.8846621659507005,ns,0.9985316607995184,ns,34
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2252013,Micro 2252013,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5300528937612228,"1, 85",0.8847866189123724,ns,0.9788503241740312,ns,134
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2253011,Micro 2253011,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.765860550778665,"1, 14",0.8848999748023678,ns,0.9642691754869104,ns,15
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2251012,Micro 2251012,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),53.949186561914416,"6, 189",0.8849292785244272,ns,0.9978795185745344,ns,482
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2253021,Micro 2253021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.363304773413887,"2, 36",0.8860554042263556,ns,0.9989643649973602,ns,112
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2253020,Micro 2253020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.9686298346283913,"1, 18",0.8861685275889443,ns,0.9642691754869104,ns,21
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2252013,Micro 2252013,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.2043119553936226,"1, 11",0.886720725136299,ns,0.9934099404760612,ns,12
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),16.488122341808776,"6, 199",0.8873923821291945,ns,0.9999744227827811,ns,919
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2210011,Micro 2210011,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),45.57243798668753,"6, 199",0.887450638586869,ns,0.9996492885327808,ns,449
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2253021,Micro 2253021,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),2.9179647136494857,"1, 16",0.8877431397638115,ns,0.9684470615605216,ns,23
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2251013,Micro 2251013,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.36694930144801674,"1, 72",0.887837108798683,ns,0.99422357080985,ns,97
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2253021,Micro 2253021,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.388048879358955,"2, 36",0.8879156289095045,ns,1,ns,112
Taxa_Desocupacao,Taxa de Desocupação,Micro_2251021,Micro 2251021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),0.9906910141133878,"2, 39",0.887969090620139,ns,0.9352312535135264,ns,58
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2253012,Micro 2253012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),0.30754883935756894,"1, 18",0.8883332331963749,ns,0.962361002629406,ns,21
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2252020,Micro 2252020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.6742338122894225,"1, 18",0.8884174278887963,ns,0.9785393978043522,ns,20
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251022,Micro 2251022,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2.7502855358663254,"2, 51",0.8884819480266276,ns,1,ns,163
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2253022,Micro 2253022,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.0427444649205668,"1, 21",0.8887526521219832,ns,0.9910093246821124,ns,31
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2220010,Micro 2220010,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),0.8459130378871293,"2, 37",0.8890420851120556,ns,0.9987236881883887,ns,41
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2251021,Micro 2251021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.4971169317612691,"2, 38",0.8898240777384299,ns,0.9889709240339484,ns,54
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2251011,Micro 2251011,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),7.980522516705889,"2, 129",0.8900985931114148,ns,0.9990773092975824,ns,198
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2251021,Micro 2251021,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),8.24093006874962,"2, 36",0.891143789247898,ns,0.997919623009068,ns,62
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),0.3327785414065829,"3, 199",0.8913600737591814,ns,0.9962100251261198,ns,1113
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Admin_Capital,Capital,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.77048632776544,"2, 199",0.8918756262407811,ns,0.9989643649973602,ns,4334
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Agreg_Teresina,Teresina,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.77048632776544,"2, 199",0.8918756262407811,ns,0.9989643649973602,ns,4334
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2254020,Micro 2254020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.655232729607988,"2, 73",0.8919041384763922,ns,0.9962100251261198,ns,138
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2252020,Micro 2252020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),0.9717554321747456,"3, 199",0.891969976954773,ns,1,ns,847
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2252021,Micro 2252021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.0286905670233466,"2, 39",0.8920850715094697,ns,0.993985788596234,ns,61
Taxa_Informalidade,Taxa de Informalidade,Micro_2253020,Micro 2253020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),11.59276177394358,"2, 94",0.8923195454762806,ns,0.9972127901540696,ns,121
Rendimento_Formal,Rendimento Médio — Setor Formal,Micro_2253020,Micro 2253020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),97918.2518941164,"1, 161",0.8924449915813409,ns,0.8924449915813409,ns,395
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2252021,Micro 2252021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.8256124964749032,"2, 51",0.8931458614798916,ns,0.9989643649973602,ns,151
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2210020,Micro 2210020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.5371304793576712,"1, 16",0.8935031020262956,ns,0.9934099404760612,ns,19
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2252021,Micro 2252021,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.0349225505775266,"1, 51",0.8935763530895199,ns,0.9992325195593166,ns,151
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2252021,Micro 2252021,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.1583209120137106,"1, 39",0.8949553326267963,ns,0.93420427828532,ns,61
Taxa_Desocupacao,Taxa de Desocupação,Micro_2251013,Micro 2251013,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.5896135794940849,"1, 107",0.8951969241210715,ns,0.9705751947876652,ns,162
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Micro_2210020,Micro 2210020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svychisq,0.0179540351747844,"1, 6",0.8977898553124377,ns,0.8977898553124377,ns,9
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2210020,Micro 2210020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.8697456810428648,"1, 107",0.8980330208263335,ns,0.9910093246821124,ns,163
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2253011,Micro 2253011,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.4935206824270182,"1, 112",0.8986365398510734,ns,0.9788503241740312,ns,166
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2210020,Micro 2210020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.9805082902141606,"1, 113",0.898937946922838,ns,0.9788503241740312,ns,196
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2251012,Micro 2251012,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.3804872018860976,"3, 136",0.8993255338652549,ns,0.9990773092975824,ns,212
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Micro_2253011,Micro 2253011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svychisq,0.01647932582750324,"1, 10",0.9003997472722336,ns,0.966384184592448,ns,17
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2253011,Micro 2253011,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),2.749731442455584,"1, 112",0.9004443671368378,ns,0.93420427828532,ns,166
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2251013,Micro 2251013,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.2275859540701326,"1, 14",0.9004739131996544,ns,0.9642691754869104,ns,17
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2252012,Micro 2252012,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),0.3109133042034955,"2, 192",0.9011914695870222,ns,0.988403547288992,ns,522
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2253021,Micro 2253021,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),2.548944136162781,"2, 32",0.901917791793279,ns,0.993985788596234,ns,56
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2251012,Micro 2251012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),1.2892080890862945,"1, 11",0.9019946590987472,ns,0.9422905618626904,ns,15
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2253011,Micro 2253011,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5460675769673244,"1, 14",0.9021175144925389,ns,0.9934099404760612,ns,15
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2252012,Micro 2252012,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.975303556026052,"1, 125",0.9023590306000008,ns,0.93420427828532,ns,195
Taxa_Informalidade,Taxa de Informalidade,Micro_2253022,Micro 2253022,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.807560386267916,"1, 21",0.9023887092874991,ns,0.9160044115539744,ns,31
Taxa_Desocupacao,Taxa de Desocupação,Micro_2254020,Micro 2254020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),6.13952847455657,"2, 76",0.9030731456647256,ns,0.9985316607995184,ns,136
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2210020,Micro 2210020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),3.2064525066128056,"1, 113",0.9032971263993664,ns,0.93420427828532,ns,196
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2210030,Micro 2210030,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),1.1057847679212145,"1, 179",0.9033854496127546,ns,0.93420427828532,ns,273
Taxa_Desocupacao,Taxa de Desocupação,Micro_2210012,Micro 2210012,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.20199869049442043,"1, 180",0.9035483639531569,ns,0.97658154070687,ns,319
Taxa_Desocupacao,Taxa de Desocupação,Admin_Capital,Capital,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.01921491714506373,"1, 199",0.9036435897222468,ns,0.9705751947876652,ns,2128
Taxa_Desocupacao,Taxa de Desocupação,Agreg_Teresina,Teresina,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.01921491714506373,"1, 199",0.9036435897222468,ns,0.9705751947876652,ns,2128
Taxa_Desocupacao,Taxa de Desocupação,Micro_2210030,Micro 2210030,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),4.799167501309483,"3, 199",0.9041103257273132,ns,0.9985316607995184,ns,412
